iter	tree	grid	feat	var	change	nchange	geodist	cophdist	condition
88	4	Nominal morphology	Nominal cases	O-case	gain	10	581.290505681	4613.49961442	C
88	4	Nominal morphology	Nominal cases	O-case	loss	25	913.60806887	5970.57313621	S
88	0	Nominal morphology	Nominal cases	OBL-Cases	gain	2	749.228559006	7083.52860665	C
88	0	Nominal morphology	Nominal cases	OBL-Cases	loss	15	953.088938474	5259.33397651	S
88	13	Nominal morphology	Nominal cases	VOC	gain	13	1243.53419822	5378.02731956	C
88	13	Nominal morphology	Nominal cases	VOC	loss	17	1161.50360489	7678.47419954	S
88	13	Nominal morphology	Preposition agreement	PRON-AGR	gain	4	1962.25858115	7418.7369543	C
88	13	Nominal morphology	Preposition agreement	PRON-AGR	loss	3	2119.67750327	6020.19457603	S
88	9	Nominal morphology	Pronominal Cases	<7 Cases	gain	8	1270.34127064	5753.87709496	C
88	9	Nominal morphology	Pronominal Cases	<7 Cases	loss	15	543.378488561	2710.24206997	S
88	10	Nominal morphology	Pronominal Cases	AGGL.CASE	gain	6	1717.01240564	6985.98446411	N
88	10	Nominal morphology	Pronominal Cases	AGGL.CASE	loss	6	719.128591707	1474.94718714	N
88	1	Nominal morphology	Pronominal Cases	AGGL.CASE.NR	gain	2	1437.45038899	2212.78628691	N
88	1	Nominal morphology	Pronominal Cases	AGGL.CASE.NR	loss	7	1238.71951114	4102.19436171	N
88	7	Nominal morphology	Pronominal Cases	A≠O	gain	3	1923.59512831	6256.6596843	C
88	7	Nominal morphology	Pronominal Cases	A≠O	loss	9	1916.55089545	7006.48233448	S
88	0	Nominal morphology	Pronominal Cases	DAT≠O	gain	24	595.810173868	3249.24044669	C
88	0	Nominal morphology	Pronominal Cases	DAT≠O	loss	27	500.253335397	3173.61016923	S
88	15	Nominal morphology	Pronominal Cases	OBL-Cases	gain	2	2290.40632646	9449.66929942	C
88	15	Nominal morphology	Pronominal Cases	OBL-Cases	loss	19	883.267113577	5043.97857152	S
88	11	Nominal morphology	Pronominal Cases	VOC	gain	4	1711.3357947	6438.00788123	C
88	11	Nominal morphology	Pronominal Cases	VOC	loss	6	541.060953763	2297.9304697	S
88	14	TENSE	Continous present	Present ????	gain	27	361.41724486	2866.56428045	N
88	14	TENSE	Continous present	Present ????	loss	22	681.90108778	4282.18546654	N
88	9	TENSE	Continous present	Progressive present	gain	35	691.768126561	3992.57959403	N
88	9	TENSE	Continous present	Progressive present	loss	37	246.242673886	2326.96171083	N
88	4	TENSE	Future	FUT.AUX	gain	20	990.251506394	5189.44360505	N
88	4	TENSE	Future	FUT.AUX	loss	12	903.885674285	7317.86380638	N
88	16	TENSE	Future	FUT.Participle	gain	9	1149.99257707	8401.2378789	N
88	16	TENSE	Future	FUT.Participle	loss	9	1405.78009242	6412.72085096	N
88	2	TENSE	Future	FUT.Particle	gain	13	825.20778447	4525.12487097	N
88	2	TENSE	Future	FUT.Particle	loss	12	729.661654259	3365.71658029	N
88	12	TENSE	Future	FUT.Synth	gain	11	1083.35626199	5089.84125159	N
88	12	TENSE	Future	FUT.Synth	loss	10	392.703554303	7359.20248761	N
88	10	TENSE	Future	PERF.FUT	gain	3	2843.554602	9548.94105	N
88	6	Verbal morphology	present progressive, A	PROG:A-AGR-FULL	gain	18	842.274197554	5493.95800979	C
88	6	Verbal morphology	present progressive, A	PROG:A-AGR-FULL	loss	13	735.801445303	8485.49978663	S
88	2	Verbal morphology	present progressive, A	PROG:A-Gender-AGR	gain	5	1024.0473643	4234.92570997	C
88	8	Verbal morphology	present progressive, A	PROG:NO-A-AGR	gain	9	953.656944842	6018.88933067	S
88	8	Verbal morphology	present progressive, A	PROG:NO-A-AGR	loss	4	165.207679296	1296.78568897	C
88	10	Verbal morphology	present progressive, DAT	PROG:NO-DAT-AGR	gain	7	828.412574751	2469.35731473	S
88	10	Verbal morphology	present progressive, DAT	PROG:NO-DAT-AGR	loss	10	1388.92357464	5328.1168741	C
88	4	Verbal morphology	present progressive, O	PROG:NO-O-AGR	gain	12	316.769240129	1537.59291094	S
88	4	Verbal morphology	present progressive, O	PROG:NO-O-AGR	loss	12	1379.43811655	5511.81898188	C
88	12	Verbal morphology	simple PAST, A	PST:A-AGR-FULL	gain	20	740.65150271	5846.74272956	C
88	12	Verbal morphology	simple PAST, A	PST:A-AGR-FULL	loss	24	745.828654379	7486.70654219	S
88	0	Verbal morphology	simple PAST, A	PST:A-Gender-AGR	gain	12	1530.42558497	6261.55271244	C
88	0	Verbal morphology	simple PAST, A	PST:A-Gender-AGR	loss	11	1169.48652257	4557.5475993	S
88	6	Verbal morphology	simple PAST, A	PST:NO-A-AGR	gain	25	800.273166718	3859.00711658	S
88	6	Verbal morphology	simple PAST, A	PST:NO-A-AGR	loss	31	529.310464539	6160.36403374	C
88	4	Verbal morphology	simple PAST, DAT	PST:DAT-AGR-FULL	gain	4	2264.46699559	6749.92092137	C
88	4	Verbal morphology	simple PAST, DAT	PST:DAT-AGR-FULL	loss	7	406.989008263	2396.55794833	S
88	17	Verbal morphology	simple PAST, DAT	PST:NO-DAT-AGR	gain	4	490.846670255	6878.62302931	S
88	17	Verbal morphology	simple PAST, DAT	PST:NO-DAT-AGR	loss	8	1277.67897026	7762.33811513	C
88	0	Verbal morphology	simple PAST, O	PST:NO-O-AGR	gain	6	591.18310347	2586.07735837	S
88	0	Verbal morphology	simple PAST, O	PST:NO-O-AGR	loss	18	558.901686214	4370.83953737	C
88	16	Verbal morphology	simple PAST, O	PST:O-AGR-FULL	gain	5	2003.36388021	8419.01168848	C
88	16	Verbal morphology	simple PAST, O	PST:O-AGR-FULL	loss	2	768.454099719	3791.61357223	S
88	4	Verbal morphology	simple PAST, O	PST:O-Gender-AGR	gain	4	818.408078153	5616.31374069	C
88	4	Verbal morphology	simple PAST, O	PST:O-Gender-AGR	loss	4	986.212144723	5567.77399261	S
88	4	Word order	Adpositions	Post	gain	6	1836.84436458	6306.389893	N
88	4	Word order	Adpositions	Post	loss	2	1142.51396864	6117.09862255	N
88	16	Word order	Adpositions	Prep	gain	2	6369.93502547	4631.90437085	N
88	16	Word order	Adpositions	Prep	loss	2	1477.76224609	11203.3135416	N
88	7	Word order	Clitic pronouns finite verb	2nd position	gain	4	2234.696984	5343.74833413	N
88	7	Word order	Clitic pronouns finite verb	2nd position	loss	7	870.528453006	2323.09144474	N
88	16	Word order	Clitic pronouns finite verb	OV	gain	6	2016.56817839	7061.21656332	N
88	16	Word order	Clitic pronouns finite verb	OV	loss	16	727.191489818	5891.73251683	N
88	1	Word order	Clitic pronouns finite verb	VO	gain	23	673.408336628	3990.77766581	N
88	1	Word order	Clitic pronouns finite verb	VO	loss	34	564.697786895	4351.525783	N
88	10	Word order	Clitic pronouns infinitive	2nd position	gain	5	1282.75005799	4068.25377369	N
88	10	Word order	Clitic pronouns infinitive	2nd position	loss	11	1207.46038114	3961.86121597	N
88	0	Word order	Clitic pronouns infinitive	OV	gain	25	944.638363431	3986.10850388	N
88	0	Word order	Clitic pronouns infinitive	OV	loss	41	379.883747194	3668.19530182	N
88	2	Word order	Clitic pronouns infinitive	VO	gain	9	1693.83927222	7658.44186531	N
88	2	Word order	Clitic pronouns infinitive	VO	loss	21	426.27220495	2530.14263916	N
88	14	Word order	Clitic pronouns participle	2nd position	gain	7	778.497498083	6934.19904387	N
88	14	Word order	Clitic pronouns participle	2nd position	loss	4	1729.00041922	3032.5766635	N
88	4	Word order	Clitic pronouns participle	OV	gain	20	992.170413938	4011.26827579	N
88	4	Word order	Clitic pronouns participle	OV	loss	28	742.146073409	5046.63591116	N
88	7	Word order	Clitic pronouns participle	VO	gain	11	1275.2402694	6426.79944591	N
88	7	Word order	Clitic pronouns participle	VO	loss	13	439.654998718	4283.65772086	N
88	16	Word order	Infinitive	OV	gain	10	423.953136171	4738.30255163	N
88	16	Word order	Infinitive	OV	loss	23	569.336768084	6327.24702941	N
88	13	Word order	Infinitive	VO	gain	17	603.00845329	8125.37607145	N
88	13	Word order	Infinitive	VO	loss	7	380.632031739	7582.20256681	N
88	6	Word order	Main clauses	SOV	gain	3	2040.73927796	6746.08410124	N
88	6	Word order	Main clauses	SOV	loss	8	1107.42085235	8411.49190759	N
88	2	Word order	Main clauses	SVO	gain	12	874.269944084	6299.18259473	N
88	2	Word order	Main clauses	SVO	loss	6	1318.66056112	9024.67166475	N
88	11	Word order	Main clauses	V2	gain	7	1243.7172879	5251.90393461	N
88	11	Word order	Main clauses	V2	loss	13	338.492419109	5158.82911545	N
88	4	Word order	Main clauses	VSO	gain	2	1079.13034835	3746.78134451	N
88	13	Word order	Noun-Possessor	N-Poss	gain	9	1116.93416978	4492.18809272	N
88	13	Word order	Noun-Possessor	N-Poss	loss	10	447.000816095	6347.33297012	N
88	0	Word order	Noun-Possessor	Poss-N	gain	13	669.486911192	3687.64820723	N
88	0	Word order	Noun-Possessor	Poss-N	loss	7	1702.62560225	4024.10386343	N
88	10	Word order	Noun-adjective	AN	gain	9	1437.73238515	5341.44456246	N
88	10	Word order	Noun-adjective	AN	loss	4	2308.83409041	6016.71910428	N
88	3	Word order	Noun-adjective	NA	gain	7	1844.22239363	1999.97254623	N
88	3	Word order	Noun-adjective	NA	loss	8	1161.04929852	6543.03634467	N
88	7	Word order	Noun-relative clause	NRel	gain	23	477.707596474	3162.95777549	N
88	7	Word order	Noun-relative clause	NRel	loss	11	1246.36300544	4907.48094297	N
88	17	Word order	Noun-relative clause	RelN	gain	5	2000.08288394	7668.65772613	N
88	17	Word order	Noun-relative clause	RelN	loss	10	856.49569882	5011.20495005	N
88	13	Word order	Participle	OV	gain	8	405.171250845	6052.0006959	N
88	13	Word order	Participle	OV	loss	9	1235.75547037	5424.8726079	N
88	3	Word order	Participle	VO	gain	8	1991.99422651	5309.4802119	N
88	3	Word order	Participle	VO	loss	7	962.299868658	7343.33907761	N
88	3	Word order	Subordinate clause	SOV	gain	4	1927.08450349	7164.62008455	N
88	3	Word order	Subordinate clause	SOV	loss	11	1083.29987311	4529.06786984	N
88	1	Word order	Subordinate clause	SVO	gain	10	987.348040254	5691.30578587	N
88	1	Word order	Subordinate clause	SVO	loss	4	1100.19158215	6321.98643498	N
88	9	Word order	Subordinate clause	V2	gain	2	1645.29894469	2150.38784494	N
88	9	Word order	Subordinate clause	V2	loss	4	553.55615234	4103.80143833	N
88	4	Word order	Subordinate clause	VSO	gain	2	2575.14748929	8793.19265086	N
88	4	Word order	WH-element	WH-V	gain	29	595.70811311	3934.16323099	N
88	4	Word order	WH-element	WH-V	loss	18	378.859780138	3360.10762442	N
88	1	Word order	WH-element	WH-initial	gain	3	2651.1651355	6827.43579012	N
88	1	Word order	WH-element	WH-initial	loss	12	1221.70685696	4807.44620235	N
89	13	ALIGNMENT	Compare PROG-PAST	PAST_A=PROG_O	gain	20	999.794450798	5807.64054898	C
89	13	ALIGNMENT	Compare PROG-PAST	PAST_A=PROG_O	loss	24	384.07202861	4103.24263304	S
89	6	ALIGNMENT	Compare PROG-PAST	PROG_A=PST_O	gain	14	625.909641849	4278.67401019	C
89	6	ALIGNMENT	Compare PROG-PAST	PROG_A=PST_O	loss	13	688.53144439	6641.71834221	S
89	16	ALIGNMENT	Noun: Present Progressive	N:PROG: O=So?	gain	32	450.497306998	6393.68393948	S
89	16	ALIGNMENT	Noun: Present Progressive	N:PROG: O=So?	loss	7	566.128076802	3259.39181994	C
89	7	ALIGNMENT	Noun: Present Progressive	N:PROG:A=O?	gain	23	926.378100572	3920.2031163	S
89	7	ALIGNMENT	Noun: Present Progressive	N:PROG:A=O?	loss	22	666.815173504	5195.16551906	C
89	15	ALIGNMENT	Noun: Present Progressive	N:PROG:A=Sa?	gain	6	375.746551078	3018.26721914	S
89	15	ALIGNMENT	Noun: Present Progressive	N:PROG:A=Sa?	loss	4	2288.70694047	5999.15530964	C
89	4	ALIGNMENT	Noun: Simple Past	N:PST: O=So?	gain	34	508.183847334	4428.37537821	S
89	4	ALIGNMENT	Noun: Simple Past	N:PST: O=So?	loss	14	727.343580279	4600.75560934	C
89	11	ALIGNMENT	Noun: Simple Past	N:PST:A=O?	gain	17	713.593176463	5969.95308543	S
89	11	ALIGNMENT	Noun: Simple Past	N:PST:A=O?	loss	11	737.757736283	5920.8882904	C
89	2	ALIGNMENT	Noun: Simple Past	N:PST:A=Sa?	gain	9	676.61026337	2550.65919946	S
89	2	ALIGNMENT	Noun: Simple Past	N:PST:A=Sa?	loss	14	1256.12983762	4673.16870934	C
89	4	ALIGNMENT	Pronoun: Present Progressive	P:PROG: O=So?	gain	10	1171.13727711	4749.36250498	S
89	4	ALIGNMENT	Pronoun: Present Progressive	P:PROG: O=So?	loss	5	651.900536702	5183.75678261	C
89	13	ALIGNMENT	Pronoun: Present Progressive	P:PROG:A=O?	gain	14	728.235540554	3634.08388625	S
89	13	ALIGNMENT	Pronoun: Present Progressive	P:PROG:A=O?	loss	6	567.120184203	5108.49321578	C
89	8	ALIGNMENT	Pronoun: Simple Past	P:PST: O=So?	gain	16	521.496389783	3038.25379444	S
89	8	ALIGNMENT	Pronoun: Simple Past	P:PST: O=So?	loss	5	1016.14725591	5451.38728182	C
89	10	ALIGNMENT	Pronoun: Simple Past	P:PST:A=O?	gain	7	945.737664171	5102.54658367	S
89	10	ALIGNMENT	Pronoun: Simple Past	P:PST:A=O?	loss	2	397.857706007	6116.93237909	C
89	0	ALIGNMENT	Pronoun: Simple Past	P:PST:A=Sa?	gain	3	1461.0364987	5919.85358885	S
89	0	ALIGNMENT	Pronoun: Simple Past	P:PST:A=Sa?	loss	11	739.871690193	4266.69556486	C
89	6	ALIGNMENT	Reflexive Pronoun in trans. Clause	REFL-ref-A	gain	9	818.847660432	4220.75386702	N
89	6	ALIGNMENT	Reflexive Pronoun in trans. Clause	REFL-ref-A	loss	6	2392.26435122	6505.21112296	N
89	4	ALIGNMENT	Reflexive Pronoun in trans. Clause	REFL-ref-O	gain	6	1931.98518081	4639.19701244	N
89	4	ALIGNMENT	Reflexive Pronoun in trans. Clause	REFL-ref-O	loss	5	856.802281209	3229.38632983	N
89	9	ALIGNMENT	Verb: Present Progressive	V:PROG: O=So?	gain	9	1893.69711286	6392.88185043	S
89	9	ALIGNMENT	Verb: Present Progressive	V:PROG: O=So?	loss	7	430.256620807	4650.28645724	C
89	3	ALIGNMENT	Verb: Present Progressive	V:PROG:A=O?	gain	13	1132.99633661	6547.18399709	S
89	3	ALIGNMENT	Verb: Present Progressive	V:PROG:A=O?	loss	14	335.420087903	2782.46201771	C
89	1	ALIGNMENT	Verb: Present Progressive	V:PROG:A=Sa?	loss	3	3001.58889679	6624.58808374	C
89	4	ALIGNMENT	Verb: Simple Past	V:PST: O=So?	gain	19	649.520545502	4078.78976715	S
89	4	ALIGNMENT	Verb: Simple Past	V:PST: O=So?	loss	45	474.945463786	4214.41861345	C
89	3	ALIGNMENT	Verb: Simple Past	V:PST:A=O?	gain	18	798.745975992	5922.6751326	S
89	3	ALIGNMENT	Verb: Simple Past	V:PST:A=O?	loss	12	518.942165327	2957.30295844	C
89	4	ALIGNMENT	Verb: Simple Past	V:PST:A=Sa?	gain	4	1027.98159019	4724.34611405	S
89	4	ALIGNMENT	Verb: Simple Past	V:PST:A=Sa?	loss	10	1174.19321992	4011.4982112	C
89	17	Nominal morphology	Case marking	CASE-ADJ	gain	16	885.930471178	6906.78059961	C
89	17	Nominal morphology	Case marking	CASE-ADJ	loss	25	526.263505841	5491.25342648	S
89	5	Nominal morphology	Case marking	CASE-ART	gain	15	1198.13758884	6341.03661258	C
89	5	Nominal morphology	Case marking	CASE-ART	loss	28	510.158088055	4390.23588795	S
89	0	Nominal morphology	Case marking	CASE-LAST	gain	10	1669.71867802	5696.19534265	C
89	0	Nominal morphology	Case marking	CASE-LAST	loss	9	909.12620842	3267.27046207	S
89	7	Nominal morphology	Case marking	CASE-N	gain	22	551.780488263	3728.53398786	C
89	7	Nominal morphology	Case marking	CASE-N	loss	19	795.288183334	5188.12527195	S
89	1	Nominal morphology	Definiteness marking	ADJ-DEF	gain	5	2184.00082074	6264.58050344	C
89	1	Nominal morphology	Definiteness marking	ADJ-DEF	loss	12	837.850297896	4341.25284277	S
89	1	Nominal morphology	Definiteness marking	DEF-FIRST	gain	9	1407.10485654	4681.49810135	C
89	1	Nominal morphology	Definiteness marking	DEF-FIRST	loss	10	1051.10116973	5843.06090384	S
89	16	Nominal morphology	Definiteness marking	DEF-LAST	gain	10	1180.48829344	6043.17257894	C
89	16	Nominal morphology	Definiteness marking	DEF-LAST	loss	6	218.012284647	3524.22571411	S
89	3	Nominal morphology	Definiteness marking	DEF.ART	gain	7	1018.66240127	5607.66415794	N
89	3	Nominal morphology	Definiteness marking	DEF.ART	loss	12	1225.73357684	6008.83469614	N
89	5	Nominal morphology	Definiteness marking	N-DEF	gain	10	1340.30938969	6921.99290412	N
89	5	Nominal morphology	Definiteness marking	N-DEF	loss	13	671.957967915	3520.82768981	N
89	4	Nominal morphology	Gender / Noun class	ANIM	gain	13	1037.2091839	5211.64251947	C
89	4	Nominal morphology	Gender / Noun class	ANIM	loss	14	338.095495453	3493.08512256	S
89	5	Nominal morphology	Gender / Noun class	M/F	gain	10	945.626549948	3880.22045086	C
89	5	Nominal morphology	Gender / Noun class	M/F	loss	23	944.547757459	3707.64367683	S
89	5	Nominal morphology	Gender / Noun class	NEUTR	gain	6	1313.89915146	8148.18229205	C
89	5	Nominal morphology	Gender / Noun class	NEUTR	loss	19	821.391742709	4728.69419346	S
89	16	Nominal morphology	Gender agreement	PRED-ADJ	gain	17	451.38426975	5209.436249	C
89	16	Nominal morphology	Gender agreement	PRED-ADJ	loss	29	644.558163691	6156.13889968	S
89	3	Nominal morphology	Nominal cases	<7 Cases	gain	8	968.778125365	6077.50002382	C
89	3	Nominal morphology	Nominal cases	<7 Cases	loss	7	1280.50472714	4758.29103709	S
89	14	Nominal morphology	Nominal cases	AGG.CASE.NR	gain	14	990.924389952	4605.94922951	S
89	14	Nominal morphology	Nominal cases	AGG.CASE.NR	loss	18	548.121698387	3680.68196259	N
89	5	Nominal morphology	Nominal cases	AGGL.CASE	gain	10	1237.40151612	5363.44529878	S
89	5	Nominal morphology	Nominal cases	AGGL.CASE	loss	21	557.631308896	3844.03224255	N
89	17	Nominal morphology	Nominal cases	DAT	gain	21	605.440433714	5214.96992422	C
89	17	Nominal morphology	Nominal cases	DAT	loss	29	649.694490966	6592.89833114	S
89	12	Nominal morphology	Nominal cases	GEN	gain	17	675.122589228	6799.30214307	C
89	12	Nominal morphology	Nominal cases	GEN	loss	22	641.984518742	5941.40931792	S
89	2	Nominal morphology	Nominal cases	GEN/DAT	gain	14	901.019081579	3757.12674787	C
89	2	Nominal morphology	Nominal cases	GEN/DAT	loss	21	654.911003532	4535.52559091	S
89	17	Nominal morphology	Nominal cases	O-case	gain	7	1389.25544085	6624.03897107	C
89	17	Nominal morphology	Nominal cases	O-case	loss	23	615.716373406	7630.18664128	S
89	4	Nominal morphology	Nominal cases	OBL-Cases	gain	3	3015.28398203	7183.43538323	C
89	4	Nominal morphology	Nominal cases	OBL-Cases	loss	13	1119.64485695	6681.80130396	S
89	17	Nominal morphology	Nominal cases	VOC	gain	13	935.897975309	5811.48019832	C
89	17	Nominal morphology	Nominal cases	VOC	loss	23	986.200794211	6113.33964522	S
89	2	Nominal morphology	Preposition agreement	PRON-AGR	gain	5	2439.41345602	8043.09285047	C
89	2	Nominal morphology	Preposition agreement	PRON-AGR	loss	2	547.848591702	958.577402433	S
89	4	Nominal morphology	Pronominal Cases	<7 Cases	gain	7	1258.20189951	7805.2279309	C
89	4	Nominal morphology	Pronominal Cases	<7 Cases	loss	8	404.06115464	791.420088919	S
89	9	Nominal morphology	Pronominal Cases	AGGL.CASE	gain	8	1536.72483632	4896.04826437	N
89	9	Nominal morphology	Pronominal Cases	AGGL.CASE	loss	13	910.503060513	5168.49300976	N
89	5	Nominal morphology	Pronominal Cases	AGGL.CASE.NR	gain	2	2845.42116176	3321.67736282	N
89	5	Nominal morphology	Pronominal Cases	AGGL.CASE.NR	loss	8	464.314746956	2152.68955464	N
89	13	Nominal morphology	Pronominal Cases	A≠O	gain	2	3009.24838443	6370.28022973	C
89	13	Nominal morphology	Pronominal Cases	A≠O	loss	8	1222.65534033	5030.20869192	S
89	4	Nominal morphology	Pronominal Cases	DAT≠O	gain	33	655.258907365	4159.6802891	C
89	4	Nominal morphology	Pronominal Cases	DAT≠O	loss	39	564.621735365	4032.24062607	S
89	6	Nominal morphology	Pronominal Cases	OBL-Cases	gain	9	1088.53313121	7303.88259823	C
89	6	Nominal morphology	Pronominal Cases	OBL-Cases	loss	16	1042.36798656	9811.98567792	S
89	5	TENSE	Continous present	Present ????	gain	19	366.038343371	2960.08814028	N
89	5	TENSE	Continous present	Present ????	loss	16	849.639988165	5121.88039957	N
89	14	TENSE	Continous present	Progressive present	gain	47	552.947349185	3751.25425405	N
89	14	TENSE	Continous present	Progressive present	loss	33	344.985641921	3072.85040874	N
89	5	TENSE	Future	FUT.AUX	gain	16	1009.41169679	4400.02276808	N
89	5	TENSE	Future	FUT.AUX	loss	14	977.68493918	5971.77235361	N
89	9	TENSE	Future	FUT.Participle	gain	7	1299.66953164	5557.6180446	N
89	9	TENSE	Future	FUT.Participle	loss	13	859.937648411	4415.27273574	N
89	2	TENSE	Future	FUT.Particle	gain	17	827.913021728	6721.19058209	N
89	2	TENSE	Future	FUT.Particle	loss	18	353.481989124	2687.35347653	N
89	15	TENSE	Future	FUT.Synth	gain	13	996.171990586	5471.71351532	N
89	15	TENSE	Future	FUT.Synth	loss	13	769.025662964	3618.09767138	N
89	16	TENSE	Future	PERF.FUT	gain	4	3171.10312178	7709.75058596	N
89	16	TENSE	Future	PERF.FUT	loss	6	632.747584962	4398.54345724	N
89	12	Verbal morphology	present progressive, A	PROG:A-AGR-FULL	gain	8	1210.86290464	6331.40347647	C
89	12	Verbal morphology	present progressive, A	PROG:A-AGR-FULL	loss	21	678.449554396	6953.34544041	S
89	9	Verbal morphology	present progressive, A	PROG:A-Gender-AGR	gain	10	909.022252366	4333.29402564	C
89	9	Verbal morphology	present progressive, A	PROG:A-Gender-AGR	loss	10	308.776787358	1771.47957703	S
89	16	Verbal morphology	present progressive, A	PROG:NO-A-AGR	gain	12	941.624529254	7405.26494114	S
89	16	Verbal morphology	present progressive, A	PROG:NO-A-AGR	loss	10	302.244476011	3260.23673263	C
89	7	Verbal morphology	present progressive, DAT	PROG:DAT-AGR-FULL	gain	2	1699.38575124	7155.4111505	C
89	7	Verbal morphology	present progressive, DAT	PROG:DAT-AGR-FULL	loss	3	281.457808888	985.782288203	S
89	14	Verbal morphology	present progressive, DAT	PROG:NO-DAT-AGR	gain	16	809.04353062	2870.5340497	S
89	14	Verbal morphology	present progressive, DAT	PROG:NO-DAT-AGR	loss	14	1300.48616282	4708.37197758	C
89	16	Verbal morphology	present progressive, O	PROG:NO-O-AGR	gain	2	304.568552567	3791.88254476	S
89	16	Verbal morphology	present progressive, O	PROG:NO-O-AGR	loss	8	1498.32432661	6314.59676536	C
89	11	Verbal morphology	simple PAST, A	PST:A-AGR-FULL	gain	23	984.789821499	5447.94517637	C
89	11	Verbal morphology	simple PAST, A	PST:A-AGR-FULL	loss	16	871.465560336	3428.60358038	S
89	3	Verbal morphology	simple PAST, A	PST:A-Gender-AGR	gain	10	813.365074416	5324.15403126	C
89	3	Verbal morphology	simple PAST, A	PST:A-Gender-AGR	loss	14	439.021949322	2748.98862275	S
89	11	Verbal morphology	simple PAST, A	PST:NO-A-AGR	gain	28	970.612766235	4473.10577453	S
89	11	Verbal morphology	simple PAST, A	PST:NO-A-AGR	loss	26	754.513595375	4029.62440111	C
89	16	Verbal morphology	simple PAST, DAT	PST:NO-DAT-AGR	gain	2	64.582906852	5602.59556534	S
89	16	Verbal morphology	simple PAST, DAT	PST:NO-DAT-AGR	loss	9	1047.34376103	7130.30824087	C
89	9	Verbal morphology	simple PAST, O	PST:NO-O-AGR	gain	7	1179.76726572	6301.96909738	S
89	9	Verbal morphology	simple PAST, O	PST:NO-O-AGR	loss	16	1001.86232734	4289.23944014	C
89	5	Verbal morphology	simple PAST, O	PST:O-AGR-FULL	gain	5	1641.45722849	7967.87776005	C
89	5	Verbal morphology	simple PAST, O	PST:O-AGR-FULL	loss	2	246.996696925	9459.78106434	S
89	3	Verbal morphology	simple PAST, O	PST:O-Gender-AGR	gain	8	843.456066334	3907.40478069	C
89	3	Verbal morphology	simple PAST, O	PST:O-Gender-AGR	loss	2	61.4441824557	4986.81280223	S
89	17	Word order	Adpositions	Post	gain	8	962.651599103	7495.88322956	N
89	17	Word order	Adpositions	Post	loss	2	4772.69064899	4135.33947489	N
89	16	Word order	Adpositions	Prep	loss	5	307.657972444	7783.02097354	N
89	8	Word order	Clitic pronouns finite verb	2nd position	gain	5	1501.17275715	7389.35481407	N
89	8	Word order	Clitic pronouns finite verb	2nd position	loss	6	766.85775386	4544.73114618	N
89	10	Word order	Clitic pronouns finite verb	OV	gain	8	1639.36783755	3260.62247475	N
89	10	Word order	Clitic pronouns finite verb	OV	loss	13	1024.26537525	6283.49660597	N
89	1	Word order	Clitic pronouns finite verb	VO	gain	31	591.410817981	5512.35955283	N
89	1	Word order	Clitic pronouns finite verb	VO	loss	27	412.681202623	2268.38843831	N
89	11	Word order	Clitic pronouns infinitive	2nd position	gain	2	1470.22097665	1821.76417	N
89	11	Word order	Clitic pronouns infinitive	2nd position	loss	10	1558.7653935	3405.03700989	N
89	14	Word order	Clitic pronouns infinitive	OV	gain	29	571.046055902	3983.74268074	N
89	14	Word order	Clitic pronouns infinitive	OV	loss	44	387.395568151	3079.56161824	N
89	3	Word order	Clitic pronouns infinitive	VO	gain	10	1565.77048769	5082.78445652	N
89	3	Word order	Clitic pronouns infinitive	VO	loss	23	533.103953863	3629.61406464	N
89	8	Word order	Clitic pronouns participle	2nd position	gain	5	590.994990315	4678.5646196	N
89	8	Word order	Clitic pronouns participle	2nd position	loss	11	901.9958761	4618.27400687	N
89	1	Word order	Clitic pronouns participle	OV	gain	27	672.692130732	4655.28193107	N
89	1	Word order	Clitic pronouns participle	OV	loss	28	493.754067492	3345.37467732	N
89	13	Word order	Clitic pronouns participle	VO	gain	17	983.117996947	6191.55220571	N
89	13	Word order	Clitic pronouns participle	VO	loss	9	610.175557841	5951.30281367	N
89	0	Word order	Infinitive	OV	gain	17	441.369655957	4703.83341778	N
89	0	Word order	Infinitive	OV	loss	17	723.923576551	3575.07298223	N
89	2	Word order	Infinitive	VO	gain	17	713.915532487	5602.77184557	N
89	2	Word order	Infinitive	VO	loss	10	473.447818405	2274.07193361	N
89	1	Word order	Main clauses	SOV	gain	3	2085.29170508	4715.55751309	N
89	1	Word order	Main clauses	SOV	loss	9	1464.03527143	5896.3278966	N
89	6	Word order	Main clauses	SVO	gain	14	622.602187013	4913.29250052	N
89	6	Word order	Main clauses	SVO	loss	4	1671.12121781	6201.27520548	N
89	10	Word order	Main clauses	V2	gain	7	2224.45790841	5932.07978641	N
89	10	Word order	Main clauses	V2	loss	14	552.292423087	4640.08488821	N
89	13	Word order	Main clauses	VSO	gain	2	1307.21276651	10640.3095214	N
89	5	Word order	Noun-Possessor	N-Poss	gain	4	1153.55606827	5484.61343594	N
89	5	Word order	Noun-Possessor	N-Poss	loss	13	1022.0556248	5731.14861277	N
89	8	Word order	Noun-Possessor	Poss-N	gain	14	623.654627931	5193.07647131	N
89	8	Word order	Noun-Possessor	Poss-N	loss	10	1075.00798632	4250.98387534	N
89	9	Word order	Noun-adjective	AN	gain	8	470.961805645	3613.52801056	N
89	9	Word order	Noun-adjective	AN	loss	8	1506.26323414	3191.51534605	N
89	4	Word order	Noun-adjective	NA	gain	6	1801.79892524	3053.15415472	N
